"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"181","HLA-DRA_ENSG00000204287","HPCAL1_ENSG00000115756","FLRT2_ENSG00000185070","ELAVL4_ENSG00000162374","SPOCK2_ENSG00000107742","TJAP1_ENSG00000137221","KALRN_ENSG00000160145","NETO2_ENSG00000171208","LINC01007_ENSG00000233123","MAPK4_ENSG00000141639","STUM_ENSG00000203685","CALM3_ENSG00000160014","SOX8_ENSG00000005513","RPLP0_ENSG00000089157","TPPP3_ENSG00000159713","CCNI_ENSG00000118816"
"182","KLF6_ENSG00000067082","SNHG25_ENSG00000266402","KCNK3_ENSG00000171303","CRYM_ENSG00000103316","CKB_ENSG00000166165","KCNJ10_ENSG00000177807","SORBS2_ENSG00000154556","TTC8_ENSG00000165533","ALDOC_ENSG00000109107","RBFOX1_ENSG00000078328","TBC1D10B_ENSG00000169221","CAMK2D_ENSG00000145349","HS3ST5_ENSG00000249853","ID1_ENSG00000125968","ASPA_ENSG00000108381","CCN3_ENSG00000136999"
"183","HEG1_ENSG00000173706","PPP1R3C_ENSG00000119938","FRMPD2_ENSG00000170324","KCNC2_ENSG00000166006","NARS_ENSG00000134440","GPD1_ENSG00000167588","STUM_ENSG00000203685","SYT16_ENSG00000139973","STAC2_ENSG00000141750","FAM155A_ENSG00000204442","CNDP1_ENSG00000150656","YWHAG_ENSG00000170027","NPY1R_ENSG00000164128","PTGDS_ENSG00000107317","KCNH8_ENSG00000183960","EFHD2_ENSG00000142634"
"184","ALPL_ENSG00000162551","FGF2_ENSG00000138685","PCSK1N_ENSG00000102109","ANK2_ENSG00000145362","ATP13A2_ENSG00000159363","DIP2B_ENSG00000066084","MTPN_ENSG00000105887","LY6H_ENSG00000176956","KCNC1_ENSG00000129159","NOP53_ENSG00000105373","GALNT6_ENSG00000139629","PDE4A_ENSG00000065989","DENND11_ENSG00000257093","AP1S2_ENSG00000182287","EFHD1_ENSG00000115468","CDK14_ENSG00000058091"
"185","RPS6_ENSG00000137154","STOX1_ENSG00000165730","LINGO1_ENSG00000169783","PARM1_ENSG00000169116","CDS1_ENSG00000163624","LARP6_ENSG00000166173","NORAD_ENSG00000260032","KIAA1211L_ENSG00000196872","STX1B_ENSG00000099365","NEURL1_ENSG00000107954","RAB3B_ENSG00000169213","GNG2_ENSG00000186469","CD22_ENSG00000012124","ADGRA3_ENSG00000152990","LAMP1_ENSG00000185896","PDE1A_ENSG00000115252"
"186","CAVIN2_ENSG00000168497","SNTA1_ENSG00000101400","RTN3_ENSG00000133318","FNDC5_ENSG00000160097","CALM3_ENSG00000160014","MAP6D1_ENSG00000180834","GPI_ENSG00000105220","AC008780.1_ENSG00000249436","TESPA1_ENSG00000135426","PNOC_ENSG00000168081","SASH1_ENSG00000111961","EPOP_ENSG00000273604","CPLX3_ENSG00000213578","NEAT1_ENSG00000245532","NPC1_ENSG00000141458","SSBP3_ENSG00000157216"
"187","GPNMB_ENSG00000136235","RPL31_ENSG00000071082","ZBTB18_ENSG00000179456","KIF3C_ENSG00000084731","PARM1_ENSG00000169116","TYMS_ENSG00000176890","SLC8A2_ENSG00000118160","KCTD16_ENSG00000183775","RTL8C_ENSG00000134590","CNST_ENSG00000162852","SEPTIN8_ENSG00000164402","MEIS3_ENSG00000105419","GLDN_ENSG00000186417","ARHGEF26_ENSG00000114790","MAP4K4_ENSG00000071054","NDUFB1_ENSG00000183648"
"188","CD99_ENSG00000002586","LAMP5_ENSG00000125869","ATP2A2_ENSG00000174437","DNAJC6_ENSG00000116675","SOD1_ENSG00000142168","TMCC3_ENSG00000057704","CALM2_ENSG00000143933","CNKSR2_ENSG00000149970","CUX2_ENSG00000111249","SNHG14_ENSG00000224078","LIPA_ENSG00000107798","CDK5R2_ENSG00000171450","DAAM2_ENSG00000146122","OGN_ENSG00000106809","PLXNB1_ENSG00000164050","FOXP2_ENSG00000128573"
"189","ZIC1_ENSG00000152977","TNFRSF1A_ENSG00000067182","TAC3_ENSG00000166863","SYT2_ENSG00000143858","NAP1L5_ENSG00000177432","AQP1_ENSG00000240583","DDAH1_ENSG00000153904","SST_ENSG00000157005","SV2C_ENSG00000122012","FAM131A_ENSG00000175182","LSS_ENSG00000160285","EVL_ENSG00000196405","CNTNAP4_ENSG00000152910","PBXIP1_ENSG00000163346","TMEM165_ENSG00000134851","EPS15_ENSG00000085832"
"190","C1QA_ENSG00000173372","SLC10A4_ENSG00000145248","TMX4_ENSG00000125827","LRRK1_ENSG00000154237","TESC_ENSG00000088992","WSB1_ENSG00000109046","TMEM178A_ENSG00000152154","CALM1_ENSG00000198668","RNF187_ENSG00000168159","ANO5_ENSG00000171714","BOK_ENSG00000176720","HSD11B1_ENSG00000117594","SHTN1_ENSG00000187164","CD74_ENSG00000019582","TMEM235_ENSG00000204278","FAM102B_ENSG00000162636"
"191","PNRC1_ENSG00000146278","EFEMP1_ENSG00000115380","GABBR2_ENSG00000136928","SYT4_ENSG00000132872","MORF4L1_ENSG00000185787","ADIPOR2_ENSG00000006831","NAPB_ENSG00000125814","CHRDL1_ENSG00000101938","SCN8A_ENSG00000196876","BTBD11_ENSG00000151136","RNF13_ENSG00000082996","RAB26_ENSG00000167964","PREX1_ENSG00000124126","TRIP6_ENSG00000087077","KIF1C_ENSG00000129250","CDH8_ENSG00000150394"
"192","NR2F2_ENSG00000185551","GATM_ENSG00000171766","TAFA2_ENSG00000198673","MICAL2_ENSG00000133816","ADAM23_ENSG00000114948","TMEM258_ENSG00000134825","PDP1_ENSG00000164951","TMEM196_ENSG00000173452","CAMK2A_ENSG00000070808","STXBP5_ENSG00000164506","EDIL3_ENSG00000164176","TRABD2A_ENSG00000186854","ATP2B4_ENSG00000058668","RPS11_ENSG00000142534","GAL3ST1_ENSG00000128242","TMOD2_ENSG00000128872"
"193","TPM1_ENSG00000140416","AL355075.4_ENSG00000259001","DSTN_ENSG00000125868","PID1_ENSG00000153823","RELL2_ENSG00000164620","AC096564.1_ENSG00000245293","TESC_ENSG00000088992","MIAT_ENSG00000225783","PTPRN_ENSG00000054356","BEX5_ENSG00000184515","NBPF1_ENSG00000219481","TUBB4B_ENSG00000188229","RBP7_ENSG00000162444","H3F3B_ENSG00000132475","PACS2_ENSG00000179364","KLC1_ENSG00000126214"
"194","MAP3K20_ENSG00000091436","CDK2AP1_ENSG00000111328","LYNX1_ENSG00000180155","PDE4A_ENSG00000065989","SCRT1_ENSG00000261678","AL358216.1_ENSG00000225140","GPD2_ENSG00000115159","P2RX5_ENSG00000083454","VSTM2A_ENSG00000170419","GABRG3_ENSG00000182256","PTPN11_ENSG00000179295","DOLPP1_ENSG00000167130","LAYN_ENSG00000204381","HLA-B_ENSG00000234745","MID1IP1_ENSG00000165175","GNG3_ENSG00000162188"
"195","RACK1_ENSG00000204628","RPS14_ENSG00000164587","KCNH1_ENSG00000143473","PRKAR1B_ENSG00000188191","TOMM34_ENSG00000025772","SCARB2_ENSG00000138760","KIFAP3_ENSG00000075945","TGFBR3L_ENSG00000260001","CREG2_ENSG00000175874","DLG4_ENSG00000132535","ELOVL1_ENSG00000066322","ARHGEF25_ENSG00000240771","MCM7_ENSG00000166508","SLC1A3_ENSG00000079215","LGALS3BP_ENSG00000108679","NDUFA8_ENSG00000119421"
"196","RPL23_ENSG00000125691","RPL36A_ENSG00000241343","LZTS1_ENSG00000061337","ALPL_ENSG00000162551","CACYBP_ENSG00000116161","COL9A3_ENSG00000092758","SEZ6L_ENSG00000100095","DDRGK1_ENSG00000198171","TMX4_ENSG00000125827","POGZ_ENSG00000143442","GSN_ENSG00000148180","SPRYD3_ENSG00000167778","AIF1L_ENSG00000126878","SERF2_ENSG00000140264","FAXDC2_ENSG00000170271","PREPL_ENSG00000138078"
"197","TCN2_ENSG00000185339","HEPH_ENSG00000089472","SNCB_ENSG00000074317","THY1_ENSG00000154096","MEF2C_ENSG00000081189","ARHGAP23_ENSG00000275832","KIF3C_ENSG00000084731","MAPK4_ENSG00000141639","DIRAS1_ENSG00000176490","DDN_ENSG00000181418","PTOV1_ENSG00000104960","TUBB3_ENSG00000258947","RFTN2_ENSG00000162944","CAMK2N1_ENSG00000162545","WNK1_ENSG00000060237","TRIB2_ENSG00000071575"
"198","HIGD1B_ENSG00000131097","FIBIN_ENSG00000176971","TMEM65_ENSG00000164983","B4GAT1_ENSG00000174684","MAGED2_ENSG00000102316","CDC42EP1_ENSG00000128283","FAM131A_ENSG00000175182","CIT_ENSG00000122966","ATP5F1A_ENSG00000152234","TMEM145_ENSG00000167619","CBR1_ENSG00000159228","MFSD2A_ENSG00000168389","TPPP3_ENSG00000159713","ACBD7_ENSG00000176244","HAPLN2_ENSG00000132702","NRG1_ENSG00000157168"
"199","PODXL_ENSG00000128567","AEBP1_ENSG00000106624","KCNV1_ENSG00000164794","SATB1_ENSG00000182568","ARF5_ENSG00000004059","PACC1_ENSG00000065600","TESPA1_ENSG00000135426","GRM7_ENSG00000196277","GREM2_ENSG00000180875","ARHGAP5_ENSG00000100852","SAPCD2_ENSG00000186193","SLC4A10_ENSG00000144290","PTP4A2_ENSG00000184007","SLC7A11_ENSG00000151012","SYNGR2_ENSG00000108639","NAPB_ENSG00000125814"
"200","LGALS3_ENSG00000131981","DNER_ENSG00000187957","CAMKK2_ENSG00000110931","CADPS2_ENSG00000081803","UQCRC1_ENSG00000010256","ZCCHC24_ENSG00000165424","CPNE4_ENSG00000196353","LNX1_ENSG00000072201","KIF3C_ENSG00000084731","TENM2_ENSG00000145934","MAN2A1_ENSG00000112893","GLRX2_ENSG00000023572","RNF130_ENSG00000113269","PLTP_ENSG00000100979","LINC00320_ENSG00000224924","CPNE9_ENSG00000144550"
"201","RPLP2_ENSG00000177600","ADARB2_ENSG00000185736","RUNDC3A_ENSG00000108309","UBE2V2_ENSG00000169139","KIF5A_ENSG00000155980","FAM222A_ENSG00000139438","GNAS_ENSG00000087460","AC021613.1_ENSG00000254092","LUZP1_ENSG00000169641","MADD_ENSG00000110514","PRRG1_ENSG00000130962","SAMD12_ENSG00000177570","PCDH17_ENSG00000118946","ZNF385A_ENSG00000161642","MAP6D1_ENSG00000180834","SLC32A1_ENSG00000101438"
"202","MYO1C_ENSG00000197879","RPL18A_ENSG00000105640","SCN1A_ENSG00000144285","PAFAH1B1_ENSG00000007168","CYC1_ENSG00000179091","SLC45A3_ENSG00000158715","STMN2_ENSG00000104435","NXPH2_ENSG00000144227","SYN1_ENSG00000008056","HTR2A_ENSG00000102468","TSPAN15_ENSG00000099282","FXYD6_ENSG00000137726","DOCK10_ENSG00000135905","RAB31_ENSG00000168461","COL9A3_ENSG00000092758","NEDD8_ENSG00000129559"
"203","PTMA_ENSG00000187514","CLDND2_ENSG00000160318","TMEM243_ENSG00000135185","PI4KA_ENSG00000241973","FGF9_ENSG00000102678","RHOB_ENSG00000143878","ARL4D_ENSG00000175906","MOB1B_ENSG00000173542","CLEC2L_ENSG00000236279","MTUS2_ENSG00000132938","DIP2C_ENSG00000151240","PANK1_ENSG00000152782","GALNT6_ENSG00000139629","PNRC1_ENSG00000146278","TJAP1_ENSG00000137221","SPA17_ENSG00000064199"
"204","ACKR3_ENSG00000144476","CCDC7_ENSG00000216937","AP1S1_ENSG00000106367","NSF_ENSG00000073969","CITED2_ENSG00000164442","ACSL1_ENSG00000151726","CALM3_ENSG00000160014","CACNG3_ENSG00000006116","SLC36A1_ENSG00000123643","PSME3_ENSG00000131467","SEMA4D_ENSG00000187764","LY6H_ENSG00000176956","GLTP_ENSG00000139433","APCDD1_ENSG00000154856","AC092958.1_ENSG00000239922","FNBP1L_ENSG00000137942"
"205","RPL10_ENSG00000147403","SDC4_ENSG00000124145","WNT10B_ENSG00000169884","SKP1_ENSG00000113558","KCNC1_ENSG00000129159","SOX8_ENSG00000005513","PCMT1_ENSG00000120265","RGMB_ENSG00000174136","KLK7_ENSG00000169035","MEF2C_ENSG00000081189","TMEM158_ENSG00000249992","BSN_ENSG00000164061","TENM3_ENSG00000218336","IL17D_ENSG00000172458","CLIC4_ENSG00000169504","NEFH_ENSG00000100285"
"206","LMO2_ENSG00000135363","ENTPD2_ENSG00000054179","MGAT5B_ENSG00000167889","BMERB1_ENSG00000166780","NDUFS5_ENSG00000168653","LDB3_ENSG00000122367","GLS_ENSG00000115419","PRKCI_ENSG00000163558","PGAM1_ENSG00000171314","RNF19A_ENSG00000034677","DOCK10_ENSG00000135905","NAPB_ENSG00000125814","RAC1_ENSG00000136238","FIBIN_ENSG00000176971","P2RX7_ENSG00000089041","AC090152.1_ENSG00000167912"
"207","RPL7_ENSG00000147604","PTPRZ1_ENSG00000106278","NDST3_ENSG00000164100","SPOCK2_ENSG00000107742","PAFAH1B1_ENSG00000007168","LPAR1_ENSG00000198121","PWWP3B_ENSG00000157502","NOL4_ENSG00000101746","NSG2_ENSG00000170091","CHL1_ENSG00000134121","AMER2_ENSG00000165566","ZNF540_ENSG00000171817","LINC02762_ENSG00000250303","TSC22D4_ENSG00000166925","LIPA_ENSG00000107798","TRBC2_ENSG00000211772"
"208","LHFPL6_ENSG00000183722","HLA-A_ENSG00000206503","PRDM8_ENSG00000152784","NDUFA5_ENSG00000128609","SLC25A4_ENSG00000151729","SYNGR2_ENSG00000108639","SLC25A22_ENSG00000177542","PTPN5_ENSG00000110786","NCEH1_ENSG00000144959","PTEN_ENSG00000171862","TMEM189_ENSG00000240849","KRT222_ENSG00000213424","RASGRP1_ENSG00000172575","ENHO_ENSG00000168913","TBC1D12_ENSG00000108239","BEX5_ENSG00000184515"
"209","ISLR_ENSG00000129009","EMID1_ENSG00000186998","DDX24_ENSG00000089737","PKM_ENSG00000067225","AHNAK2_ENSG00000185567","PRCD_ENSG00000214140","VAMP2_ENSG00000220205","DLX6-AS1_ENSG00000231764","SNAP25_ENSG00000132639","WDR60_ENSG00000126870","APLN_ENSG00000171388","ST6GALNAC6_ENSG00000160408","HS3ST2_ENSG00000122254","SLC12A4_ENSG00000124067","CDKN1C_ENSG00000129757","CKMT1A_ENSG00000223572"
"210","YAP1_ENSG00000137693","MTRNR2L11_ENSG00000270188","PLCB1_ENSG00000182621","SV2A_ENSG00000159164","SKP1_ENSG00000113558","PAIP2B_ENSG00000124374","IGFBP2_ENSG00000115457","LZTS1_ENSG00000061337","CD99L2_ENSG00000102181","YJEFN3_ENSG00000250067","IFITM3_ENSG00000142089","KIFC2_ENSG00000167702","SGK1_ENSG00000118515","SNHG6_ENSG00000245910","RGCC_ENSG00000102760","HERC6_ENSG00000138642"
"211","WWTR1_ENSG00000018408","PRCP_ENSG00000137509","HS6ST1_ENSG00000136720","OXR1_ENSG00000164830","EPB41L3_ENSG00000082397","MID1IP1_ENSG00000165175","EPHB6_ENSG00000106123","SLC22A17_ENSG00000092096","NRXN1_ENSG00000179915","MOB1B_ENSG00000173542","CYP27A1_ENSG00000135929","UTP4_ENSG00000141076","SULF1_ENSG00000137573","AL355075.4_ENSG00000259001","ANKRD40_ENSG00000154945","TUBB4B_ENSG00000188229"
"212","VCL_ENSG00000035403","SOX9_ENSG00000125398","ATP6V1B2_ENSG00000147416","HK1_ENSG00000156515","PREPL_ENSG00000138078","TPPP3_ENSG00000159713","GNPTAB_ENSG00000111670","HPCA_ENSG00000121905","ADCYAP1_ENSG00000141433","TMOD1_ENSG00000136842","CTNNA3_ENSG00000183230","PRMT7_ENSG00000132600","TKFC_ENSG00000149476","HLA-DRA_ENSG00000204287","CFL2_ENSG00000165410","CACYBP_ENSG00000116161"
"213","YBX1_ENSG00000065978","ACBD7_ENSG00000176244","TMEM178B_ENSG00000261115","HSPA8_ENSG00000109971","RAB37_ENSG00000172794","FAXDC2_ENSG00000170271","LRFN2_ENSG00000156564","ZBTB18_ENSG00000179456","HSP90AB1_ENSG00000096384","UCHL5_ENSG00000116750","NKX6-2_ENSG00000148826","KCNQ2_ENSG00000075043","DKK3_ENSG00000050165","FAM167A_ENSG00000154319","DOCK5_ENSG00000147459","SLC17A7_ENSG00000104888"
"214","APOLD1_ENSG00000178878","RPL7_ENSG00000147604","DPP10-AS1_ENSG00000235026","APP_ENSG00000142192","SLC20A1_ENSG00000144136","PCBP4_ENSG00000090097","RBFOX1_ENSG00000078328","DLX1_ENSG00000144355","ACOT7_ENSG00000097021","CRIP2_ENSG00000182809","CA2_ENSG00000104267","TP53BP1_ENSG00000067369","ARRDC2_ENSG00000105643","RPL36A_ENSG00000241343","TYMSOS_ENSG00000176912","YPEL3_ENSG00000090238"
"215","COL4A2_ENSG00000134871","INPP4B_ENSG00000109452","LZTFL1_ENSG00000163818","GNG3_ENSG00000162188","CAB39_ENSG00000135932","FGFR2_ENSG00000066468","TLE4_ENSG00000106829","CDH22_ENSG00000149654","SLC6A17_ENSG00000197106","MARK4_ENSG00000007047","TMED1_ENSG00000099203","CPE_ENSG00000109472","CYP27A1_ENSG00000135929","SLC3A2_ENSG00000168003","GPM6B_ENSG00000046653","BCL11A_ENSG00000119866"
"216","SYNE2_ENSG00000054654","EFEMP2_ENSG00000172638","DPP6_ENSG00000130226","EPS15_ENSG00000085832","PCMT1_ENSG00000120265","KCNH8_ENSG00000183960","TAGLN3_ENSG00000144834","AC018358.1_ENSG00000281160","OGDHL_ENSG00000197444","CADM3_ENSG00000162706","SCD5_ENSG00000145284","AC125616.1_ENSG00000256008","DOCK5_ENSG00000147459","RPL29_ENSG00000162244","CREB5_ENSG00000146592","AC138649.1_ENSG00000274253"
"217","RPS18_ENSG00000231500","SELENBP1_ENSG00000143416","SERINC3_ENSG00000132824","C1S_ENSG00000182326","LIMK1_ENSG00000106683","MTUS1_ENSG00000129422","PLD3_ENSG00000105223","CHST1_ENSG00000175264","PRAG1_ENSG00000275342","GABRB2_ENSG00000145864","CYBRD1_ENSG00000071967","ZNF496_ENSG00000162714","SORT1_ENSG00000134243","APOE_ENSG00000130203","ZDHHC9_ENSG00000188706","POPDC3_ENSG00000132429"
"218","ITGB5_ENSG00000082781","BMPR1B_ENSG00000138696","STEAP2_ENSG00000157214","MAPRE3_ENSG00000084764","TMEM132C_ENSG00000181234","HIST1H2AC_ENSG00000180573","MIR7-3HG_ENSG00000176840","CASQ1_ENSG00000143318","CITED2_ENSG00000164442","SCG2_ENSG00000171951","AHDC1_ENSG00000126705","LMO4_ENSG00000143013","SEPTIN8_ENSG00000164402","RASL12_ENSG00000103710","FAM222A_ENSG00000139438","SYT2_ENSG00000143858"
"219","CLEC14A_ENSG00000176435","C5orf63_ENSG00000164241","ATP5MF_ENSG00000241468","ATP5F1A_ENSG00000152234","TM6SF1_ENSG00000136404","PADI2_ENSG00000117115","LINGO1_ENSG00000169783","TMEM65_ENSG00000164983","SCN4B_ENSG00000177098","HOPX_ENSG00000171476","EFHD2_ENSG00000142634","BTBD9_ENSG00000183826","CAPN3_ENSG00000092529","ADIRF_ENSG00000148671","SLC48A1_ENSG00000211584","EEF1A2_ENSG00000101210"
"220","TLN1_ENSG00000137076","PSD_ENSG00000059915","CALM2_ENSG00000143933","DYNLT3_ENSG00000165169","GABRD_ENSG00000187730","GPR62_ENSG00000180929","HS3ST5_ENSG00000249853","SLF1_ENSG00000133302","HSP90AA1_ENSG00000080824","KLF16_ENSG00000129911","HIP1_ENSG00000127946","PPP1R14C_ENSG00000198729","ERBB3_ENSG00000065361","DDR2_ENSG00000162733","FGFR2_ENSG00000066468","HSP90AB1_ENSG00000096384"
"221","EPS8_ENSG00000151491","TNS3_ENSG00000136205","CDH18_ENSG00000145526","CNTN1_ENSG00000018236","PPA1_ENSG00000180817","CDC42EP2_ENSG00000149798","PRKCG_ENSG00000126583","SEC14L1_ENSG00000129657","MAPK10_ENSG00000109339","DNAJC4_ENSG00000110011","APOD_ENSG00000189058","FAIM2_ENSG00000135472","CREB5_ENSG00000146592","RPS20_ENSG00000008988","GOLGA7_ENSG00000147533","ASPH_ENSG00000198363"
"222","ANXA1_ENSG00000135046","IFI27L2_ENSG00000119632","FXYD7_ENSG00000221946","PNMA2_ENSG00000240694","KCNH5_ENSG00000140015","TFEB_ENSG00000112561","TMEFF2_ENSG00000144339","FAM153A_ENSG00000170074","LINGO1_ENSG00000169783","NEDD4L_ENSG00000049759","GATAD2B_ENSG00000143614","MAPK14_ENSG00000112062","CMTM5_ENSG00000166091","C3_ENSG00000125730","ZEB2_ENSG00000169554","TCEAL7_ENSG00000182916"
"223","SAT1_ENSG00000130066","RPS23_ENSG00000186468","CLSTN1_ENSG00000171603","PRDM8_ENSG00000152784","RARB_ENSG00000077092","GNAI1_ENSG00000127955","SYT5_ENSG00000129990","DAPK1_ENSG00000196730","CHRNB2_ENSG00000160716","NET1_ENSG00000173848","PLXNA1_ENSG00000114554","SGSM2_ENSG00000141258","SIRT2_ENSG00000068903","RPLP2_ENSG00000177600","RTKN_ENSG00000114993","CEND1_ENSG00000184524"
"224","RPLP1_ENSG00000137818","CCDC173_ENSG00000154479","PRRT1_ENSG00000204314","PTPN20_ENSG00000204179","STAC2_ENSG00000141750","ANGPTL2_ENSG00000136859","EHD3_ENSG00000013016","MGAT5B_ENSG00000167889","CAB39_ENSG00000135932","SNN_ENSG00000184602","S100A1_ENSG00000160678","SNCB_ENSG00000074317","RPRML_ENSG00000179673","MGST1_ENSG00000008394","PIEZO2_ENSG00000154864","NDUFA3_ENSG00000170906"
"225","ANXA5_ENSG00000164111","RPL23A_ENSG00000198242","GABRB2_ENSG00000145864","QPCT_ENSG00000115828","SLC25A3_ENSG00000075415","ATP10B_ENSG00000118322","CALM1_ENSG00000198668","GULP1_ENSG00000144366","SEC16B_ENSG00000120341","SMURF2_ENSG00000108854","LINC00320_ENSG00000224924","VPS13D_ENSG00000048707","TP53TG5_ENSG00000124251","CNR1_ENSG00000118432","PSEN1_ENSG00000080815","TRIM37_ENSG00000108395"
"226","GSN_ENSG00000148180","RPL21_ENSG00000122026","RIMS3_ENSG00000117016","EPS8L2_ENSG00000177106","GABRB2_ENSG00000145864","GLTP_ENSG00000139433","CAMK1_ENSG00000134072","VSNL1_ENSG00000163032","DYNLL2_ENSG00000264364","FKBP1A_ENSG00000088832","RPRML_ENSG00000179673","SLC25A25_ENSG00000148339","LRP2_ENSG00000081479","DCN_ENSG00000011465","FRMD4B_ENSG00000114541","FAM131C_ENSG00000185519"
"227","IL13RA1_ENSG00000131724","LINC01896_ENSG00000263146","ATP5MPL_ENSG00000156411","VSNL1_ENSG00000163032","HSP90AB1_ENSG00000096384","OLIG2_ENSG00000205927","FEZF2_ENSG00000153266","PCDH19_ENSG00000165194","AAK1_ENSG00000115977","GRIK1_ENSG00000171189","TJP2_ENSG00000119139","SMARCD3_ENSG00000082014","NKX2-2_ENSG00000125820","RHOBTB3_ENSG00000164292","CD82_ENSG00000085117","CRYM_ENSG00000103316"
"228","CD34_ENSG00000174059","ANOS1_ENSG00000011201","KIF3A_ENSG00000131437","SGSM1_ENSG00000167037","AAK1_ENSG00000115977","ARHGEF37_ENSG00000183111","HMGCS1_ENSG00000112972","TANC2_ENSG00000170921","REEP2_ENSG00000132563","DNAJA4_ENSG00000140403","PHGDH_ENSG00000092621","CHRM1_ENSG00000168539","NCAM1_ENSG00000149294","GOLIM4_ENSG00000173905","ACSL1_ENSG00000151726","RNF11_ENSG00000123091"
"229","ARHGDIB_ENSG00000111348","ATP5F1E_ENSG00000124172","GPR22_ENSG00000172209","PPIA_ENSG00000196262","ATP2B2_ENSG00000157087","FRMD4B_ENSG00000114541","ATP6V1E1_ENSG00000131100","CACNA1G_ENSG00000006283","P2RX6_ENSG00000099957","CCKBR_ENSG00000110148","AGAP1_ENSG00000157985","MEG3_ENSG00000214548","ZNF536_ENSG00000198597","PTTG1IP_ENSG00000183255","YWHAQ_ENSG00000134308","GABRA1_ENSG00000022355"
"230","TYROBP_ENSG00000011600","GPT2_ENSG00000166123","NR3C2_ENSG00000151623","SSTR2_ENSG00000180616","UQCR10_ENSG00000184076","CLMN_ENSG00000165959","TOLLIP_ENSG00000078902","YWHAZ_ENSG00000164924","ARL6IP1_ENSG00000170540","SPATS2L_ENSG00000196141","RNF130_ENSG00000113269","MAP3K10_ENSG00000130758","NR4A2_ENSG00000153234","ITPR2_ENSG00000123104","DDR1_ENSG00000204580","CHCHD10_ENSG00000250479"
"231","CYBA_ENSG00000051523","SLC3A2_ENSG00000168003","CHST1_ENSG00000175264","TAFA1_ENSG00000183662","CADM3_ENSG00000162706","BEST1_ENSG00000167995","MEIS3_ENSG00000105419","SYNGAP1_ENSG00000197283","PCSK1_ENSG00000175426","STXBP5L_ENSG00000145087","LRP2_ENSG00000081479","TLE4_ENSG00000106829","PDK4_ENSG00000004799","SLC39A12_ENSG00000148482","HHATL_ENSG00000010282","LINC02217_ENSG00000248455"
"232","RPS15A_ENSG00000134419","EPHB1_ENSG00000154928","CA7_ENSG00000168748","AP2M1_ENSG00000161203","SYNGR1_ENSG00000100321","CUEDC1_ENSG00000180891","VIPR1_ENSG00000114812","LMO3_ENSG00000048540","TESC_ENSG00000088992","GRAMD1B_ENSG00000023171","MRVI1_ENSG00000072952","JAKMIP1_ENSG00000152969","PXMP4_ENSG00000101417","EEF2_ENSG00000167658","DYSF_ENSG00000135636","PAM_ENSG00000145730"
"233","RPS2_ENSG00000140988","PMP2_ENSG00000147588","ATRNL1_ENSG00000107518","ARHGAP20_ENSG00000137727","GLS_ENSG00000115419","PDE1C_ENSG00000154678","VPS13D_ENSG00000048707","TNFRSF14_ENSG00000157873","KCTD9_ENSG00000104756","LAGE3_ENSG00000196976","DNAJB2_ENSG00000135924","CADPS2_ENSG00000081803","CRB2_ENSG00000148204","PLEKHB1_ENSG00000021300","LACC1_ENSG00000179630","TBC1D9_ENSG00000109436"
"234","MT2A_ENSG00000125148","ADCYAP1R1_ENSG00000078549","FBXO34_ENSG00000178974","MYO5A_ENSG00000197535","GABARAPL1_ENSG00000139112","ZBED3_ENSG00000132846","AP2A1_ENSG00000196961","VSTM2L_ENSG00000132821","CAMKK2_ENSG00000110931","FBXO41_ENSG00000163013","EFS_ENSG00000100842","KIF3C_ENSG00000084731","BRINP3_ENSG00000162670","BST2_ENSG00000130303","GFAP_ENSG00000131095","NSF_ENSG00000073969"
"235","RPL12_ENSG00000197958","ELOVL2_ENSG00000197977","ANO3_ENSG00000134343","ELAVL2_ENSG00000107105","LRATD1_ENSG00000162981","PCSK6_ENSG00000140479","HINT1_ENSG00000169567","GABRB3_ENSG00000166206","NCS1_ENSG00000107130","ARPP19_ENSG00000128989","JPT2_ENSG00000206053","ARHGEF4_ENSG00000136002","GJC2_ENSG00000198835","C1QA_ENSG00000173372","PLOD3_ENSG00000106397","ANK1_ENSG00000029534"
"236","HES4_ENSG00000188290","IL17RB_ENSG00000056736","NDUFA5_ENSG00000128609","NTN4_ENSG00000074527","STS_ENSG00000101846","RHOA_ENSG00000067560","PCSK1_ENSG00000175426","SEZ6L_ENSG00000100095","ZBTB18_ENSG00000179456","NOC2L_ENSG00000188976","AC118549.1_ENSG00000036549","MARCH2_ENSG00000099785","TMTC2_ENSG00000179104","ITGB2_ENSG00000160255","FMNL2_ENSG00000157827","RGS2_ENSG00000116741"
"237","APLNR_ENSG00000134817","ALDH7A1_ENSG00000164904","HDAC9_ENSG00000048052","ACOT7_ENSG00000097021","STMN3_ENSG00000197457","LIPE_ENSG00000079435","TENM4_ENSG00000149256","KCNIP4_ENSG00000185774","ATP6V0C_ENSG00000185883","SLC24A3_ENSG00000185052","PTPRD_ENSG00000153707","RNF182_ENSG00000180537","PCBP4_ENSG00000090097","RPL7_ENSG00000147604","PACC1_ENSG00000065600","OLFM1_ENSG00000130558"
