"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"123217",10,"pairwise","Sp09D02-Sp09D07","GFAP",12.6111810454809,9.41070942916537e-29,5.22936012597939e-26,9727,"ENSG00000131095","c(""Sp09D01-Sp09D08_top18""; ""Sp09D02-Sp09D03_top1""; ""Sp09D02-Sp09D04_top2""; ""Sp09D02-Sp09D05_top1""; ""Sp09D02-Sp09D07_top10""; ""Sp09D02-Sp09D08_top1""; ""Sp09D06-Sp09D08_top17""; ""Sp09D09-Sp09D04_top2""; ""Sp09D09-Sp09D05_top20""; ""Sp09D09-Sp09D07_top11""; ""Sp09D09-Sp09D08_top2""; ""all_top8"")"
"123218",11,"pairwise","Sp09D02-Sp09D07","MTRNR2L12",12.2708620862683,1.35531477470908e-27,6.62748924832739e-25,2371,"ENSG00000269028","c(""Sp09D02_top9""; ""Sp09D02-Sp09D06_top18""; ""Sp09D02-Sp09D07_top11""; ""Sp09D02-Sp09D09_top13"")"
"123219",12,"pairwise","Sp09D02-Sp09D07","RELN",12.059259948343,7.05188776980677e-27,3.07890457092456e-24,4734,"ENSG00000189056","c(""Sp09D02_top13""; ""Sp09D02-Sp09D07_top12""; ""Sp09D02-Sp09D09_top10"")"
"123220",13,"pairwise","Sp09D02-Sp09D07","VIM",12.0489059143701,7.64309312330544e-27,3.22195908387617e-24,5948,"ENSG00000026025","c(""Sp09D01_top19""; ""Sp09D01-Sp09D03_top9""; ""Sp09D01-Sp09D04_top3""; ""Sp09D01-Sp09D05_top7""; ""Sp09D01-Sp09D06_top5""; ""Sp09D01-Sp09D07_top7""; ""Sp09D01-Sp09D08_top5""; ""Sp09D01-Sp09D09_top6""; ""Sp09D02-Sp09D03_top10""; ""Sp09D02-Sp09D04_top4""; ""Sp09D02-Sp09D05_top11""; ""Sp09D02-Sp09D07_top13""; ""Sp09D02-Sp09D08_top6""; ""all_top6"")"
"123221",14,"pairwise","Sp09D02-Sp09D07","MT-ND4",12.0175798433757,9.7499535775811e-27,3.84494137051384e-24,12221,"ENSG00000198886","c(""Sp09D02_top10""; ""Sp09D02-Sp09D06_top6""; ""Sp09D02-Sp09D07_top14""; ""Sp09D02-Sp09D09_top9"")"
"123222",15,"pairwise","Sp09D02-Sp09D07","PTN",11.7676012857564,6.76087252478208e-26,2.29587962820725e-23,4837,"ENSG00000105894","c(""Sp09D02-Sp09D04_top14""; ""Sp09D02-Sp09D05_top15""; ""Sp09D02-Sp09D07_top15""; ""Sp09D02-Sp09D08_top11"")"
"123223",16,"pairwise","Sp09D02-Sp09D07","MT-ND6",11.7101697489271,1.05318618718056e-25,3.47978409142765e-23,12223,"ENSG00000198695","c(""Sp09D02_top6""; ""Sp09D02-Sp09D06_top8""; ""Sp09D02-Sp09D07_top16""; ""Sp09D02-Sp09D09_top11"")"
"123224",17,"pairwise","Sp09D02-Sp09D07","MT2A",11.5627846034012,3.27520478288228e-25,1.02665073001887e-22,9103,"ENSG00000125148","c(""Sp09D02-Sp09D04_top8""; ""Sp09D02-Sp09D05_top9""; ""Sp09D02-Sp09D07_top17""; ""Sp09D02-Sp09D08_top8"")"
"123225",18,"pairwise","Sp09D02-Sp09D07","C1orf61",11.5053895154038,5.08870657711382e-25,1.48117709298134e-22,840,"ENSG00000125462","c(""Sp09D02_top4""; ""Sp09D02-Sp09D04_top15""; ""Sp09D02-Sp09D05_top13""; ""Sp09D02-Sp09D07_top18""; ""Sp09D02-Sp09D08_top9""; ""Sp09D02-Sp09D01_top5"")"
"123226",19,"pairwise","Sp09D02-Sp09D07","METRN",11.4591237118527,7.25527914771928e-25,2.0626927344388e-22,8784,"ENSG00000103260","c(""Sp09D02-Sp09D04_top16""; ""Sp09D02-Sp09D07_top19"")"
"123227",20,"pairwise","Sp09D02-Sp09D07","FAM107A",11.3051396199433,2.35474727269589e-24,6.39706342415716e-22,2327,"ENSG00000168309","c(""Sp09D02-Sp09D04_top9""; ""Sp09D02-Sp09D07_top20""; ""Sp09D02-Sp09D08_top4""; ""Sp09D05-Sp09D08_top7"")"
"123228",21,"pairwise","Sp09D02-Sp09D07","MT-CO1",11.1887784661333,5.71242935402466e-24,1.48583933729684e-21,12214,"ENSG00000198804","c(""Sp09D02_top15""; ""Sp09D02-Sp09D06_top5""; ""Sp09D02-Sp09D09_top8""; ""Sp09D02-Sp09D01_top16"")"
"123229",22,"pairwise","Sp09D02-Sp09D07","AL627171.2",11.1030900831317,1.09495217603827e-23,2.67715807041357e-21,8084,"ENSG00000282885","Sp09D02_top19"
"123230",23,"pairwise","Sp09D02-Sp09D07","MT-ATP6",11.0662990048305,1.4470880402987e-23,3.46875515542189e-21,12217,"ENSG00000198899","c(""Sp09D02_top18""; ""Sp09D02-Sp09D06_top13""; ""Sp09D02-Sp09D09_top12"")"
"123231",24,"pairwise","Sp09D02-Sp09D07","MT3",11.0504206346956,1.63198800199277e-23,3.83674102391569e-21,9102,"ENSG00000087250","c(""Sp09D02_top11""; ""Sp09D02-Sp09D01_top4"")"
"123232",25,"pairwise","Sp09D02-Sp09D07","HLA-E",10.8655347360748,6.58954459904053e-23,1.38891694350466e-20,3842,"ENSG00000204592","c(""Sp09D01_top8""; ""Sp09D01-Sp09D02_top7""; ""Sp09D01-Sp09D03_top5""; ""Sp09D01-Sp09D04_top2""; ""Sp09D01-Sp09D05_top4""; ""Sp09D01-Sp09D06_top10""; ""Sp09D01-Sp09D07_top1""; ""Sp09D01-Sp09D08_top1""; ""Sp09D01-Sp09D09_top3""; ""Sp09D02-Sp09D03_top16""; ""Sp09D02-Sp09D08_top20""; ""all_top4"")"
"127600",1,"pairwise","Sp09D02-Sp09D08","GFAP",19.3540799664895,3.0782649227517e-52,1.88158943403197e-48,9727,"ENSG00000131095","c(""Sp09D01-Sp09D08_top18""; ""Sp09D02-Sp09D03_top1""; ""Sp09D02-Sp09D04_top2""; ""Sp09D02-Sp09D05_top1""; ""Sp09D02-Sp09D07_top10""; ""Sp09D02-Sp09D08_top1""; ""Sp09D06-Sp09D08_top17""; ""Sp09D09-Sp09D04_top2""; ""Sp09D09-Sp09D05_top20""; ""Sp09D09-Sp09D07_top11""; ""Sp09D09-Sp09D08_top2""; ""all_top8"")"
"127601",2,"pairwise","Sp09D02-Sp09D08","SPARC",17.5498128305057,5.66161607507507e-46,1.73033141294482e-42,3598,"ENSG00000113140","c(""Sp09D02-Sp09D03_top2""; ""Sp09D02-Sp09D04_top1""; ""Sp09D02-Sp09D05_top2""; ""Sp09D02-Sp09D07_top1""; ""Sp09D02-Sp09D08_top2""; ""Sp09D02-Sp09D09_top17"")"
"127602",3,"pairwise","Sp09D02-Sp09D08","MALAT1",14.9708071186679,6.19225063019035e-37,8.4111404393419e-34,6743,"ENSG00000251562","c(""Sp09D01-Sp09D04_top19""; ""Sp09D01-Sp09D08_top20""; ""Sp09D02-Sp09D03_top14""; ""Sp09D02-Sp09D04_top3""; ""Sp09D02-Sp09D05_top4""; ""Sp09D02-Sp09D07_top7""; ""Sp09D02-Sp09D08_top3""; ""Sp09D02-Sp09D09_top19"")"
"127603",4,"pairwise","Sp09D02-Sp09D08","FAM107A",14.864602516809,1.45764564659065e-36,1.78197180295707e-33,2327,"ENSG00000168309","c(""Sp09D02-Sp09D04_top9""; ""Sp09D02-Sp09D07_top20""; ""Sp09D02-Sp09D08_top4""; ""Sp09D05-Sp09D08_top7"")"
"127604",5,"pairwise","Sp09D02-Sp09D08","AGT",14.8401943238775,1.77449538885306e-36,1.97210964806624e-33,1157,"ENSG00000135744","c(""Sp09D02-Sp09D03_top6""; ""Sp09D02-Sp09D04_top6""; ""Sp09D02-Sp09D05_top5""; ""Sp09D02-Sp09D08_top5"")"
"127605",6,"pairwise","Sp09D02-Sp09D08","VIM",14.6678714768802,7.10986090107911e-36,7.24317079297434e-33,5948,"ENSG00000026025","c(""Sp09D01_top19""; ""Sp09D01-Sp09D03_top9""; ""Sp09D01-Sp09D04_top3""; ""Sp09D01-Sp09D05_top7""; ""Sp09D01-Sp09D06_top5""; ""Sp09D01-Sp09D07_top7""; ""Sp09D01-Sp09D08_top5""; ""Sp09D01-Sp09D09_top6""; ""Sp09D02-Sp09D03_top10""; ""Sp09D02-Sp09D04_top4""; ""Sp09D02-Sp09D05_top11""; ""Sp09D02-Sp09D07_top13""; ""Sp09D02-Sp09D08_top6""; ""all_top6"")"
"127606",7,"pairwise","Sp09D02-Sp09D08","S100B",13.9340533366216,2.57648864385603e-33,2.09983824474266e-30,11480,"ENSG00000160307","c(""Sp09D02-Sp09D03_top4""; ""Sp09D02-Sp09D04_top19""; ""Sp09D02-Sp09D05_top3""; ""Sp09D02-Sp09D08_top7""; ""Sp09D06-Sp09D07_top18""; ""Sp09D06-Sp09D08_top13""; ""Sp09D06-Sp09D04_top12""; ""Sp09D09-Sp09D04_top8""; ""Sp09D06-Sp09D05_top20""; ""Sp09D09-Sp09D07_top17""; ""Sp09D09-Sp09D08_top13"")"
"127607",8,"pairwise","Sp09D02-Sp09D08","MT2A",13.9251611604559,2.76658773963157e-33,2.11384594481225e-30,9103,"ENSG00000125148","c(""Sp09D02-Sp09D04_top8""; ""Sp09D02-Sp09D05_top9""; ""Sp09D02-Sp09D07_top17""; ""Sp09D02-Sp09D08_top8"")"
"127608",9,"pairwise","Sp09D02-Sp09D08","C1orf61",13.2501860038798,6.02497366518412e-31,3.30759588749963e-28,840,"ENSG00000125462","c(""Sp09D02_top4""; ""Sp09D02-Sp09D04_top15""; ""Sp09D02-Sp09D05_top13""; ""Sp09D02-Sp09D07_top18""; ""Sp09D02-Sp09D08_top9""; ""Sp09D02-Sp09D01_top5"")"
"127609",10,"pairwise","Sp09D02-Sp09D08","CXCL14",13.1846124814868,1.01402623952903e-30,4.76787337624708e-28,3499,"ENSG00000145824","c(""Sp09D02_top5""; ""Sp09D02-Sp09D04_top5""; ""Sp09D02-Sp09D06_top1""; ""Sp09D02-Sp09D07_top2""; ""Sp09D02-Sp09D08_top10""; ""Sp09D02-Sp09D09_top1""; ""Sp09D03-Sp09D07_top5""; ""Sp09D03-Sp09D09_top18""; ""Sp09D02-Sp09D01_top10"")"
"127610",11,"pairwise","Sp09D02-Sp09D08","PTN",13.1035750310336,1.92829160089363e-30,8.12874648997402e-28,4837,"ENSG00000105894","c(""Sp09D02-Sp09D04_top14""; ""Sp09D02-Sp09D05_top15""; ""Sp09D02-Sp09D07_top15""; ""Sp09D02-Sp09D08_top11"")"
"127611",12,"pairwise","Sp09D02-Sp09D08","GPM6B",13.0739600227214,2.43835011201137e-30,9.93627670644634e-28,11816,"ENSG00000046653","c(""Sp09D02-Sp09D03_top12""; ""Sp09D02-Sp09D05_top10""; ""Sp09D02-Sp09D08_top12"")"
"127612",13,"pairwise","Sp09D02-Sp09D08","MT1G",12.9328329902083,7.45033967211212e-30,2.93807749972809e-27,9107,"ENSG00000125144","c(""Sp09D02_top17""; ""Sp09D02-Sp09D08_top13"")"
"127613",14,"pairwise","Sp09D02-Sp09D08","CD74",12.5781485125755,1.22008392050877e-28,4.1432016467277e-26,3585,"ENSG00000019582","c(""Sp09D01-Sp09D04_top20""; ""Sp09D02-Sp09D03_top19""; ""Sp09D02-Sp09D04_top20""; ""Sp09D02-Sp09D05_top12""; ""Sp09D02-Sp09D08_top14""; ""Sp09D09-Sp09D04_top20"")"
"127614",15,"pairwise","Sp09D02-Sp09D08","PLEKHB1",12.5509821953892,1.5103579576023e-28,4.99030433288867e-26,6852,"ENSG00000021300","c(""Sp09D02-Sp09D03_top3""; ""Sp09D02-Sp09D05_top6""; ""Sp09D02-Sp09D08_top15""; ""Sp09D06-Sp09D07_top9""; ""Sp09D06-Sp09D08_top7""; ""Sp09D06-Sp09D03_top14""; ""Sp09D09-Sp09D03_top14""; ""Sp09D06-Sp09D04_top8""; ""Sp09D09-Sp09D04_top3""; ""Sp09D06-Sp09D05_top14""; ""Sp09D09-Sp09D05_top10""; ""Sp09D09-Sp09D07_top2""; ""Sp09D09-Sp09D08_top4""; ""all_top18"")"
"127615",16,"pairwise","Sp09D02-Sp09D08","CST3",12.3973030542932,5.04123648422209e-28,1.62181884262145e-25,11122,"ENSG00000101439","c(""Sp09D02_top14""; ""Sp09D02-Sp09D04_top17""; ""Sp09D02-Sp09D08_top16"")"
"127616",17,"pairwise","Sp09D02-Sp09D08","APOE",12.2941571419895,1.12977580447323e-27,3.4528773024213e-25,10792,"ENSG00000130203","Sp09D02-Sp09D08_top17"
"127617",18,"pairwise","Sp09D02-Sp09D08","SNORC",12.244370337474,1.66682315701802e-27,4.85164597489175e-25,1973,"ENSG00000182600","c(""Sp09D02-Sp09D05_top16""; ""Sp09D02-Sp09D08_top18"")"
"127618",19,"pairwise","Sp09D02-Sp09D08","MT-ATP8",12.2198379267543,2.0185966808213e-27,5.60848736887281e-25,12216,"ENSG00000228253","c(""Sp09D02_top1""; ""Sp09D02-Sp09D03_top20""; ""Sp09D02-Sp09D04_top7""; ""Sp09D02-Sp09D05_top14""; ""Sp09D02-Sp09D06_top3""; ""Sp09D02-Sp09D07_top3""; ""Sp09D02-Sp09D08_top19""; ""Sp09D02-Sp09D09_top2"")"
"127619",20,"pairwise","Sp09D02-Sp09D08","HLA-E",12.2142717455324,2.10820033149939e-27,5.72727756724e-25,3842,"ENSG00000204592","c(""Sp09D01_top8""; ""Sp09D01-Sp09D02_top7""; ""Sp09D01-Sp09D03_top5""; ""Sp09D01-Sp09D04_top2""; ""Sp09D01-Sp09D05_top4""; ""Sp09D01-Sp09D06_top10""; ""Sp09D01-Sp09D07_top1""; ""Sp09D01-Sp09D08_top1""; ""Sp09D01-Sp09D09_top3""; ""Sp09D02-Sp09D03_top16""; ""Sp09D02-Sp09D08_top20""; ""all_top4"")"
"127620",21,"pairwise","Sp09D02-Sp09D08","IFITM3",11.9814482068941,1.2908125666038e-26,3.15603672534628e-24,6383,"ENSG00000142089","c(""Sp09D01_top20""; ""Sp09D01-Sp09D02_top9""; ""Sp09D01-Sp09D03_top3""; ""Sp09D01-Sp09D04_top1""; ""Sp09D01-Sp09D05_top3""; ""Sp09D01-Sp09D07_top4""; ""Sp09D01-Sp09D08_top2""; ""Sp09D01-Sp09D09_top12""; ""Sp09D02-Sp09D03_top13""; ""all_top2"")"
"127621",22,"pairwise","Sp09D02-Sp09D08","EEF1A1",11.9656728816075,1.4589383457443e-26,3.42990793783156e-24,4073,"ENSG00000156508","character(0)"
"127622",23,"pairwise","Sp09D02-Sp09D08","AHNAK",11.7442549393755,8.09635482315455e-26,1.79959886751026e-23,6658,"ENSG00000124942","Sp09D02-Sp09D05_top17"
"127623",24,"pairwise","Sp09D02-Sp09D08","B2M",11.730865260146,8.97776876764723e-26,1.95987898543727e-23,8492,"ENSG00000166710","c(""Sp09D01-Sp09D02_top12""; ""Sp09D01-Sp09D03_top2""; ""Sp09D01-Sp09D04_top6""; ""Sp09D01-Sp09D05_top2""; ""Sp09D01-Sp09D07_top5""; ""Sp09D01-Sp09D08_top4""; ""Sp09D01-Sp09D09_top17""; ""Sp09D02-Sp09D03_top5""; ""Sp09D02-Sp09D05_top8""; ""all_top3"")"
"127624",25,"pairwise","Sp09D02-Sp09D08","PTGDS",11.6820692572206,1.30795656891587e-25,2.75685673362009e-23,5859,"ENSG00000107317","c(""Sp09D02-Sp09D03_top18""; ""Sp09D02-Sp09D05_top20""; ""Sp09D06-Sp09D08_top20""; ""Sp09D06-Sp09D04_top18""; ""Sp09D09-Sp09D04_top16""; ""Sp09D09-Sp09D07_top20""; ""Sp09D09-Sp09D08_top17"")"
"132645",1,"pairwise","Sp09D02-Sp09D09","CXCL14",15.1763281757014,1.18003535692817e-37,7.21296611922345e-34,3499,"ENSG00000145824","c(""Sp09D02_top5""; ""Sp09D02-Sp09D04_top5""; ""Sp09D02-Sp09D06_top1""; ""Sp09D02-Sp09D07_top2""; ""Sp09D02-Sp09D08_top10""; ""Sp09D02-Sp09D09_top1""; ""Sp09D03-Sp09D07_top5""; ""Sp09D03-Sp09D09_top18""; ""Sp09D02-Sp09D01_top10"")"
"132646",2,"pairwise","Sp09D02-Sp09D09","MT-ATP8",13.4818077689674,9.54447552856492e-32,3.8893737778902e-28,12216,"ENSG00000228253","c(""Sp09D02_top1""; ""Sp09D02-Sp09D03_top20""; ""Sp09D02-Sp09D04_top7""; ""Sp09D02-Sp09D05_top14""; ""Sp09D02-Sp09D06_top3""; ""Sp09D02-Sp09D07_top3""; ""Sp09D02-Sp09D08_top19""; ""Sp09D02-Sp09D09_top2"")"
"132647",3,"pairwise","Sp09D02-Sp09D09","AP1S2",13.1893347904809,9.76728432800574e-31,2.98512627274675e-27,11824,"ENSG00000182287","c(""Sp09D02-Sp09D07_top6""; ""Sp09D02-Sp09D09_top3"")"
"132648",4,"pairwise","Sp09D02-Sp09D09","MT-ND1",12.2236317836281,1.95971046703128e-27,3.99291007657623e-24,12212,"ENSG00000198888","c(""Sp09D02_top3""; ""Sp09D02-Sp09D04_top18""; ""Sp09D02-Sp09D06_top4""; ""Sp09D02-Sp09D07_top8""; ""Sp09D02-Sp09D09_top4""; ""Sp09D02-Sp09D01_top18"")"
"132649",5,"pairwise","Sp09D02-Sp09D09","MT-ND5",12.1813390582404,2.72562969295915e-27,4.57229045357881e-24,12222,"ENSG00000198786","c(""Sp09D02_top7""; ""Sp09D02-Sp09D04_top13""; ""Sp09D02-Sp09D06_top9""; ""Sp09D02-Sp09D07_top5""; ""Sp09D02-Sp09D09_top5"")"
"132650",6,"pairwise","Sp09D02-Sp09D09","MT-ND2",11.8248608638305,4.34315833317821e-26,5.8994567359004e-23,12213,"ENSG00000198763","c(""Sp09D02_top2""; ""Sp09D02-Sp09D04_top11""; ""Sp09D02-Sp09D06_top10""; ""Sp09D02-Sp09D07_top4""; ""Sp09D02-Sp09D09_top6"")"
"132651",7,"pairwise","Sp09D02-Sp09D09","MT-ND4L",11.5436588066661,3.79350709972982e-25,4.6375624294197e-22,12220,"ENSG00000212907","c(""Sp09D02_top8""; ""Sp09D02-Sp09D06_top11""; ""Sp09D02-Sp09D07_top9""; ""Sp09D02-Sp09D09_top7"")"
"132652",8,"pairwise","Sp09D02-Sp09D09","MT-CO1",11.4190579786003,9.86052615045381e-25,1.00454110157748e-21,12214,"ENSG00000198804","c(""Sp09D02_top15""; ""Sp09D02-Sp09D06_top5""; ""Sp09D02-Sp09D09_top8""; ""Sp09D02-Sp09D01_top16"")"
"132653",9,"pairwise","Sp09D02-Sp09D09","MT-ND4",11.3705228516302,1.42927157000124e-24,1.24806035309037e-21,12221,"ENSG00000198886","c(""Sp09D02_top10""; ""Sp09D02-Sp09D06_top6""; ""Sp09D02-Sp09D07_top14""; ""Sp09D02-Sp09D09_top9"")"
"132654",10,"pairwise","Sp09D02-Sp09D09","RELN",11.3238535134079,2.04138464801774e-24,1.55974545762606e-21,4734,"ENSG00000189056","c(""Sp09D02_top13""; ""Sp09D02-Sp09D07_top12""; ""Sp09D02-Sp09D09_top10"")"
"132655",11,"pairwise","Sp09D02-Sp09D09","MT-ND6",11.2401170016651,3.86522564748516e-24,2.77955197297094e-21,12223,"ENSG00000198695","c(""Sp09D02_top6""; ""Sp09D02-Sp09D06_top8""; ""Sp09D02-Sp09D07_top16""; ""Sp09D02-Sp09D09_top11"")"
"132656",12,"pairwise","Sp09D02-Sp09D09","MT-ATP6",10.7198072533131,1.96802596561329e-22,1.20295587148112e-19,12217,"ENSG00000198899","c(""Sp09D02_top18""; ""Sp09D02-Sp09D06_top13""; ""Sp09D02-Sp09D09_top12"")"
"132657",13,"pairwise","Sp09D02-Sp09D09","MTRNR2L12",10.4373755036194,1.61475714874236e-21,8.58278527972839e-19,2371,"ENSG00000269028","c(""Sp09D02_top9""; ""Sp09D02-Sp09D06_top18""; ""Sp09D02-Sp09D07_top11""; ""Sp09D02-Sp09D09_top13"")"
"132658",14,"pairwise","Sp09D02-Sp09D09","MT-CYB",10.4024806163173,2.09117108782059e-21,1.06519027285861e-18,12224,"ENSG00000198727","c(""Sp09D02-Sp09D06_top15""; ""Sp09D02-Sp09D09_top14"")"
"132659",15,"pairwise","Sp09D02-Sp09D09","MT-CO2",10.3501732929967,3.07909278725347e-21,1.44776574323745e-18,12215,"ENSG00000198712","c(""Sp09D02-Sp09D06_top16""; ""Sp09D02-Sp09D09_top15"")"
"132660",16,"pairwise","Sp09D02-Sp09D09","MT-CO3",10.2768251947467,5.29028613251442e-21,2.39532399888847e-18,12218,"ENSG00000198938","c(""Sp09D02-Sp09D06_top7""; ""Sp09D02-Sp09D09_top16"")"
"132661",17,"pairwise","Sp09D02-Sp09D09","SPARC",10.268335209461,5.63175045926754e-21,2.4588624773052e-18,3598,"ENSG00000113140","c(""Sp09D02-Sp09D03_top2""; ""Sp09D02-Sp09D04_top1""; ""Sp09D02-Sp09D05_top2""; ""Sp09D02-Sp09D07_top1""; ""Sp09D02-Sp09D08_top2""; ""Sp09D02-Sp09D09_top17"")"
"132662",18,"pairwise","Sp09D02-Sp09D09","SCG3",10.2551511345437,6.20595622817229e-21,2.52892716298021e-18,8520,"ENSG00000104112","c(""Sp09D02_top12""; ""Sp09D02-Sp09D03_top8""; ""Sp09D02-Sp09D06_top2""; ""Sp09D02-Sp09D09_top18""; ""Sp09D02-Sp09D01_top6"")"
"132663",19,"pairwise","Sp09D02-Sp09D09","MALAT1",10.1974343156483,9.48723325990325e-21,3.74133634201023e-18,6743,"ENSG00000251562","c(""Sp09D01-Sp09D04_top19""; ""Sp09D01-Sp09D08_top20""; ""Sp09D02-Sp09D03_top14""; ""Sp09D02-Sp09D04_top3""; ""Sp09D02-Sp09D05_top4""; ""Sp09D02-Sp09D07_top7""; ""Sp09D02-Sp09D08_top3""; ""Sp09D02-Sp09D09_top19"")"
"132664",20,"pairwise","Sp09D02-Sp09D09","SLC6A1",10.029005314923,3.25532442478432e-20,1.24363565915588e-17,2061,"ENSG00000157103","c(""Sp09D02-Sp09D09_top20""; ""Sp09D03-Sp09D07_top17"")"
"132665",21,"pairwise","Sp09D02-Sp09D09","MT-ND3",10.0056324979699,3.86014642632365e-20,1.43000878975172e-17,12219,"ENSG00000198840","Sp09D02-Sp09D06_top19"
"132666",22,"pairwise","Sp09D02-Sp09D09","MAN1A2",9.34610753930956,4.39785736483946e-18,1.25032107639913e-15,677,"ENSG00000198162","character(0)"
"132667",23,"pairwise","Sp09D02-Sp09D09","ADCY2",9.22522449987614,1.03070449828483e-17,2.86371874807545e-15,3184,"ENSG00000078295","character(0)"
"132668",24,"pairwise","Sp09D02-Sp09D09","FABP7",9.01436766618477,4.49482918313837e-17,1.19454971225797e-14,4202,"ENSG00000164434","Sp09D02_top20"
"132669",25,"pairwise","Sp09D02-Sp09D09","ENHO",8.89239240744363,1.04549464385321e-16,2.60840245328685e-14,5464,"ENSG00000168913","Sp09D02-Sp09D01_top2"
"135166",1,"pairwise","Sp09D03-Sp09D04","HPCAL1",20.266747800631,2.27975480704198e-55,2.78700025160882e-51,1250,"ENSG00000115756","c(""Sp09D03_top1""; ""Sp09D02-Sp09D04_top10""; ""Sp09D03-Sp09D04_top1""; ""Sp09D03-Sp09D05_top1""; ""Sp09D03-Sp09D06_top9""; ""Sp09D03-Sp09D07_top1""; ""Sp09D03-Sp09D08_top1""; ""Sp09D03-Sp09D09_top19""; ""Sp09D05-Sp09D08_top1""; ""Sp09D07-Sp09D08_top19""; ""Sp09D05-Sp09D04_top1""; ""Sp09D07-Sp09D04_top2""; ""Sp09D09-Sp09D04_top4"")"
"135167",2,"pairwise","Sp09D03-Sp09D04","CAMK2N1",15.2282892684775,7.75869491227503e-38,2.37125113256406e-34,164,"ENSG00000162545","c(""Sp09D03_top2""; ""Sp09D03-Sp09D04_top2""; ""Sp09D03-Sp09D05_top3""; ""Sp09D03-Sp09D06_top10""; ""Sp09D03-Sp09D07_top2""; ""Sp09D03-Sp09D08_top2""; ""Sp09D03-Sp09D09_top3""; ""Sp09D05-Sp09D08_top3""; ""Sp09D02-Sp09D01_top7""; ""Sp09D03-Sp09D01_top13""; ""Sp09D05-Sp09D04_top4"")"
"135168",3,"pairwise","Sp09D03-Sp09D04","RASGRF2",12.3530708656098,7.12707915389109e-28,1.45214237760531e-24,3366,"ENSG00000113319","c(""Sp09D03_top5""; ""Sp09D05_top16""; ""Sp09D03-Sp09D04_top3""; ""Sp09D03-Sp09D07_top7""; ""Sp09D03-Sp09D09_top10""; ""Sp09D05-Sp09D07_top10""; ""Sp09D05-Sp09D08_top19""; ""Sp09D05-Sp09D04_top3""; ""Sp09D08-Sp09D04_top17"")"
"135169",4,"pairwise","Sp09D03-Sp09D04","LAMP5",10.259937013128,5.991078962843e-21,5.63391848621197e-18,11084,"ENSG00000125869","c(""Sp09D03_top9""; ""Sp09D03-Sp09D04_top4""; ""Sp09D03-Sp09D05_top16""; ""Sp09D03-Sp09D07_top8""; ""Sp09D03-Sp09D09_top14"")"
"135170",5,"pairwise","Sp09D03-Sp09D04","PCDH8",10.1821036887373,1.06176837156617e-20,8.65341222826428e-18,7874,"ENSG00000136099","c(""Sp09D03_top13""; ""Sp09D03-Sp09D04_top5""; ""Sp09D03-Sp09D07_top3""; ""Sp09D03-Sp09D09_top2""; ""Sp09D05-Sp09D07_top5""; ""Sp09D05-Sp09D09_top5""; ""Sp09D05-Sp09D04_top9""; ""Sp09D08-Sp09D04_top6""; ""Sp09D08-Sp09D07_top13"")"
"135171",6,"pairwise","Sp09D03-Sp09D04","ENC1",10.1370085838923,1.47796832634145e-20,1.06283310526613e-17,3332,"ENSG00000171617","c(""Sp09D03_top14""; ""Sp09D05_top4""; ""Sp09D03-Sp09D04_top6""; ""Sp09D03-Sp09D06_top1""; ""Sp09D03-Sp09D09_top1""; ""Sp09D05-Sp09D06_top1""; ""Sp09D05-Sp09D08_top18""; ""Sp09D05-Sp09D09_top2""; ""Sp09D07-Sp09D09_top7""; ""Sp09D03-Sp09D01_top3""; ""Sp09D05-Sp09D01_top13""; ""Sp09D03-Sp09D02_top2""; ""Sp09D05-Sp09D02_top9""; ""Sp09D05-Sp09D04_top5""; ""Sp09D07-Sp09D06_top5"")"
"135172",7,"pairwise","Sp09D03-Sp09D04","SOWAHA",10.0228485160187,3.40484011626332e-20,2.3124539122955e-17,3477,"ENSG00000198944","c(""Sp09D03-Sp09D04_top7""; ""Sp09D03-Sp09D08_top9""; ""Sp09D05-Sp09D08_top5""; ""Sp09D05-Sp09D04_top17"")"
"135173",8,"pairwise","Sp09D03-Sp09D04","HOPX",9.87026618510235,1.03225092931532e-19,6.64171979519992e-17,2889,"ENSG00000171476","c(""Sp09D03_top19""; ""Sp09D05_top15""; ""Sp09D03-Sp09D04_top8""; ""Sp09D03-Sp09D06_top15""; ""Sp09D03-Sp09D09_top8""; ""Sp09D05-Sp09D09_top17""; ""Sp09D05-Sp09D04_top7""; ""Sp09D08-Sp09D04_top15"")"
"135174",9,"pairwise","Sp09D03-Sp09D04","SERPINE2",9.72600641263793,2.92576213440151e-19,1.70321152824088e-16,1945,"ENSG00000135919","c(""Sp09D03-Sp09D04_top9""; ""Sp09D03-Sp09D08_top13""; ""Sp09D05-Sp09D08_top9"")"
"135175",10,"pairwise","Sp09D03-Sp09D04","ARPP19",9.70561167539977,3.388181823365e-19,1.88275103593805e-16,8529,"ENSG00000128989","c(""Sp09D03_top3""; ""Sp09D03-Sp09D04_top10""; ""Sp09D03-Sp09D05_top13""; ""Sp09D03-Sp09D06_top3""; ""Sp09D03-Sp09D08_top3""; ""Sp09D03-Sp09D09_top4""; ""Sp09D05-Sp09D08_top2""; ""Sp09D07-Sp09D09_top13""; ""Sp09D03-Sp09D01_top1""; ""Sp09D03-Sp09D02_top1"")"
